year,state,county,county_code,state_code,AQI,pollutant,arithmetic_mean
1971,California,Alameda,1,6,78,CO,2.7133125000000002
1971,California,Alameda,1,6,78,NO2,69.10849999999999
1971,California,Alameda,1,6,78,SO2,3.2833375
1971,California,Butte,7,6,43,CO,1.77215
1971,California,Butte,7,6,43,NO2,40.508025
1971,California,Contra Costa,13,6,43,CO,2.2517625
1971,California,Contra Costa,13,6,43,NO2,39.3222375
1971,California,Contra Costa,13,6,43,SO2,6.5348500000000005
1971,California,Fresno,19,6,3,SO2,1.52625
1971,California,Kern,29,6,76,CO,2.5305
1971,California,Kern,29,6,76,NO2,67.87356666666668
1971,California,Los Angeles,37,6,122,CO,5.064275
1971,California,Los Angeles,37,6,122,NO2,139.9458625
1971,California,Los Angeles,37,6,122,SO2,12.762928846153846
1971,California,Marin,41,6,41,CO,2.82145
1971,California,Marin,41,6,41,NO2,39.74235
1971,California,Monterey,53,6,51,NO2,42.90595
1971,California,Napa,55,6,35,CO,2.263175
1971,California,Orange,59,6,106,CO,4.161633333333333
1971,California,Orange,59,6,106,NO2,84.919575
1971,California,Orange,59,6,106,SO2,5.324015
1971,California,Riverside,65,6,103,CO,6.812175
1971,California,Riverside,65,6,103,NO2,70.34574285714285
1971,California,Riverside,65,6,103,SO2,3.6725999999999996
1971,California,Sacramento,67,6,57,CO,2.41325
1971,California,Sacramento,67,6,57,NO2,45.27885
1971,California,Sacramento,67,6,57,SO2,1.86
1971,California,San Bernardino,71,6,104,CO,4.995525
1971,California,San Bernardino,71,6,104,NO2,86.352475
1971,California,San Bernardino,71,6,104,SO2,5.167285714285715
1971,California,San Diego,73,6,103,NO2,84.041875
1971,California,San Diego,73,6,103,SO2,2.6729
1971,California,San Francisco,75,6,5,SO2,2.6774999999999998
1971,California,San Joaquin,77,6,47,CO,1.5563500000000001
1971,California,San Joaquin,77,6,47,NO2,39.648525
1971,California,San Mateo,81,6,65,CO,2.9433
1971,California,San Mateo,81,6,65,NO2,50.787075
1971,California,Santa Clara,85,6,6,SO2,1.641075
1971,California,Santa Cruz,87,6,31,NO2,26.541825
1971,California,Sonoma,97,6,32,CO,1.71735
1971,California,Sonoma,97,6,32,NO2,32.13995
1971,California,Tulare,107,6,63,CO,3.2935250000000003
1971,California,Tulare,107,6,63,NO2,49.03915
1971,California,Ventura,111,6,61,CO,4.398933333333334
1971,California,Ventura,111,6,61,NO2,55.05115
1972,California,Alameda,1,6,71,CO,2.371941666666667
1972,California,Alameda,1,6,71,NO2,58.7351
1972,California,Alameda,1,6,71,SO2,2.0848875000000002
1972,California,Butte,7,6,45,CO,1.594125
1972,California,Butte,7,6,45,NO2,41.303799999999995
1972,California,Contra Costa,13,6,42,CO,2.19242
1972,California,Contra Costa,13,6,42,NO2,31.60012
1972,California,Contra Costa,13,6,42,SO2,6.19496
1972,California,Fresno,19,6,55,CO,1.4789166666666667
1972,California,Fresno,19,6,55,NO2,50.0195
1972,California,Fresno,19,6,55,SO2,1.55335
1972,California,Humboldt,23,6,37,NO2,28.9725
1972,California,Humboldt,23,6,37,SO2,0.4667
1972,California,Kern,29,6,80,CO,2.346625
1972,California,Kern,29,6,80,NO2,68.34075
1972,California,Los Angeles,37,6,116,CO,4.169505555555555
1972,California,Los Angeles,37,6,116,NO2,111.11214857142858
1972,California,Los Angeles,37,6,116,SO2,12.870657627118645
1972,California,Marin,41,6,50,CO,3.0809
1972,California,Marin,41,6,50,NO2,41.109725
1972,California,Monterey,53,6,50,CO,1.460825
1972,California,Monterey,53,6,50,NO2,35.7625125
1972,California,Napa,55,6,23,CO,1.4788666666666668
1972,California,Orange,59,6,109,CO,4.586392307692307
1972,California,Orange,59,6,109,NO2,93.73591538461538
1972,California,Orange,59,6,109,SO2,7.286411111111111
1972,California,Riverside,65,6,78,CO,4.2722
1972,California,Riverside,65,6,78,NO2,40.311454545454545
1972,California,Riverside,65,6,78,SO2,4.856983333333333
1972,California,Sacramento,67,6,60,CO,1.54695
1972,California,Sacramento,67,6,60,NO2,51.509766666666664
1972,California,Sacramento,67,6,60,SO2,1.6912500000000001
1972,California,San Bernardino,71,6,101,CO,5.261541666666667
1972,California,San Bernardino,71,6,101,NO2,78.97171666666667
1972,California,San Bernardino,71,6,101,SO2,4.7711
1972,California,San Diego,73,6,105,CO,2.0927
1972,California,San Diego,73,6,105,NO2,68.7754625
1972,California,San Diego,73,6,105,SO2,3.1513454545454547
1972,California,San Francisco,75,6,59,CO,2.9282
1972,California,San Francisco,75,6,59,NO2,54.910250000000005
1972,California,San Francisco,75,6,59,SO2,2.74805
1972,California,San Joaquin,77,6,43,CO,1.9641
1972,California,San Joaquin,77,6,43,NO2,38.877825
1972,California,San Luis Obispo,79,6,46,CO,1.6527500000000002
1972,California,San Luis Obispo,79,6,46,NO2,39.562075
1972,California,San Mateo,81,6,57,CO,2.99192
1972,California,San Mateo,81,6,57,NO2,53.02095
1972,California,Santa Barbara,83,6,64,CO,1.8804125
1972,California,Santa Barbara,83,6,64,NO2,53.8777125
1972,California,Santa Clara,85,6,66,CO,3.161433333333333
1972,California,Santa Clara,85,6,66,NO2,62.938575
1972,California,Santa Clara,85,6,66,SO2,2.14545
1972,California,Santa Cruz,87,6,46,NO2,35.924
1972,California,Shasta,89,6,46,CO,2.4519
1972,California,Shasta,89,6,46,NO2,39.65615
1972,California,Solano,95,6,32,CO,1.60975
1972,California,Solano,95,6,32,NO2,27.91975
1972,California,Sonoma,97,6,30,CO,1.6491
1972,California,Sonoma,97,6,30,NO2,21.374433333333332
1972,California,Stanislaus,99,6,44,CO,2.41265
1972,California,Stanislaus,99,6,44,NO2,43.194325
1972,California,Sutter,101,6,38,NO2,37.855025
1972,California,Tulare,107,6,53,CO,1.8188749999999998
1972,California,Tulare,107,6,53,NO2,47.16565
1972,California,Ventura,111,6,100,CO,1.348525
1972,California,Ventura,111,6,100,NO2,48.979775000000004
1972,California,Ventura,111,6,100,SO2,2.6989666666666667
1973,California,Alameda,1,6,73,CO,2.1273083333333336
1973,California,Alameda,1,6,73,NO2,59.0731375
1973,California,Alameda,1,6,73,SO2,3.9804125
1973,California,Butte,7,6,45,CO,1.5491
1973,California,Butte,7,6,45,NO2,40.772275
1973,California,Contra Costa,13,6,56,CO,2.5448375
1973,California,Contra Costa,13,6,56,NO2,43.9083
1973,California,Contra Costa,13,6,56,SO2,3.0486538461538464
1973,California,Fresno,19,6,57,CO,1.5344909090909091
1973,California,Fresno,19,6,57,NO2,53.596975
1973,California,Fresno,19,6,57,SO2,7.1836
1973,California,Humboldt,23,6,34,NO2,29.2577
1973,California,Kern,29,6,81,CO,2.100475
1973,California,Kern,29,6,81,NO2,60.997825
1973,California,Los Angeles,37,6,115,CO,4.0848046511627905
1973,California,Los Angeles,37,6,115,NO2,105.99317692307692
1973,California,Los Angeles,37,6,115,SO2,13.418142465753425
1973,California,Marin,41,6,58,CO,2.741775
1973,California,Marin,41,6,58,NO2,50.4634
1973,California,Monterey,53,6,49,CO,1.67102
1973,California,Monterey,53,6,49,NO2,36.0772875
1973,California,Napa,55,6,50,CO,3.25885
1973,California,Napa,55,6,50,NO2,46.803
1973,California,Orange,59,6,108,CO,3.9224083333333333
1973,California,Orange,59,6,108,NO2,92.06371666666666
1973,California,Orange,59,6,108,SO2,8.41296111111111
1973,California,Riverside,65,6,104,CO,2.5807785714285716
1973,California,Riverside,65,6,104,NO2,55.804342857142856
1973,California,Riverside,65,6,104,SO2,3.317
1973,California,Sacramento,67,6,58,CO,1.5282
1973,California,Sacramento,67,6,58,NO2,50.900774999999996
1973,California,Sacramento,67,6,58,SO2,2.69125
1973,California,San Bernardino,71,6,106,CO,3.0846285714285715
1973,California,San Bernardino,71,6,106,NO2,80.96641875
1973,California,San Bernardino,71,6,106,SO2,6.579354545454546
1973,California,San Diego,73,6,73,CO,1.5181
1973,California,San Diego,73,6,73,NO2,51.49321111111111
1973,California,San Diego,73,6,73,SO2,4.096155555555556
1973,California,San Francisco,75,6,61,CO,2.772125
1973,California,San Francisco,75,6,61,NO2,53.972
1973,California,San Francisco,75,6,61,SO2,4.426925
1973,California,San Joaquin,77,6,56,CO,1.646075
1973,California,San Joaquin,77,6,56,NO2,46.84035
1973,California,San Luis Obispo,79,6,42,CO,2.0585
1973,California,San Luis Obispo,79,6,42,NO2,37.766925
1973,California,San Mateo,81,6,46,CO,2.9023333333333334
1973,California,San Mateo,81,6,46,NO2,43.605075
1973,California,Santa Barbara,83,6,62,CO,2.270075
1973,California,Santa Barbara,83,6,62,NO2,51.851
1973,California,Santa Clara,85,6,85,CO,3.582325
1973,California,Santa Clara,85,6,85,NO2,62.68305
1973,California,Santa Clara,85,6,85,SO2,2.9402833333333334
1973,California,Santa Cruz,87,6,30,NO2,26.6295
1973,California,Shasta,89,6,49,CO,1.7115500000000001
1973,California,Shasta,89,6,49,NO2,38.522525
1973,California,Solano,95,6,50,CO,3.7177
1973,California,Solano,95,6,50,NO2,45.34555
1973,California,Solano,95,6,50,SO2,6.1411999999999995
1973,California,Sonoma,97,6,56,CO,4.3518
1973,California,Sonoma,97,6,56,NO2,43.78035
1973,California,Stanislaus,99,6,53,CO,2.03475
1973,California,Stanislaus,99,6,53,NO2,48.1706
1973,California,Sutter,101,6,42,CO,1.1631
1973,California,Sutter,101,6,42,NO2,39.900999999999996
1973,California,Tulare,107,6,50,CO,2.4762500000000003
1973,California,Tulare,107,6,50,NO2,49.47915
1973,California,Ventura,111,6,63,CO,1.62486
1973,California,Ventura,111,6,63,NO2,48.19983333333333
1973,California,Ventura,111,6,63,SO2,2.61174
1974,California,Alameda,1,6,80,CO,1.7398461538461538
1974,California,Alameda,1,6,80,NO2,56.12594285714286
1974,California,Alameda,1,6,80,SO2,1.2800625
1974,California,Butte,7,6,50,CO,1.752225
1974,California,Butte,7,6,50,NO2,41.0441
1974,California,Contra Costa,13,6,59,CO,2.381875
1974,California,Contra Costa,13,6,59,NO2,45.559983333333335
1974,California,Contra Costa,13,6,59,SO2,8.248929166666667
1974,California,Fresno,19,6,63,CO,1.331
1974,California,Fresno,19,6,63,NO2,51.120125
1974,California,Fresno,19,6,63,SO2,3.7430333333333334
1974,California,Humboldt,23,6,18,CO,1.1705999999999999
1974,California,Kern,29,6,74,CO,2.2181
1974,California,Kern,29,6,74,NO2,61.15035
1974,California,Los Angeles,37,6,117,CO,3.855823076923077
1974,California,Los Angeles,37,6,117,NO2,105.58166909090909
1974,California,Los Angeles,37,6,117,Ozone,0.0424
1974,California,Los Angeles,37,6,117,SO2,12.686536904761905
1974,California,Marin,41,6,50,CO,2.8701
1974,California,Marin,41,6,50,NO2,46.8363
1974,California,Monterey,53,6,54,CO,1.75515
1974,California,Monterey,53,6,54,NO2,31.1129125
1974,California,Napa,55,6,48,CO,2.73485
1974,California,Napa,55,6,48,NO2,44.144575
1974,California,Napa,55,6,48,SO2,5.579725000000001
1974,California,Orange,59,6,106,CO,2.4892842105263155
1974,California,Orange,59,6,106,NO2,87.66164285714287
1974,California,Orange,59,6,106,SO2,6.398320833333333
1974,California,Riverside,65,6,94,CO,2.621955
1974,California,Riverside,65,6,94,NO2,51.592425
1974,California,Riverside,65,6,94,SO2,3.5211333333333332
1974,California,Sacramento,67,6,62,CO,1.5902
1974,California,Sacramento,67,6,62,NO2,49.76228
1974,California,Sacramento,67,6,62,SO2,0.9415
1974,California,San Bernardino,71,6,105,CO,2.460296875
1974,California,San Bernardino,71,6,105,NO2,84.6583393939394
1974,California,San Bernardino,71,6,105,Ozone,0.03144090909090909
1974,California,San Bernardino,71,6,105,SO2,5.794664285714285
1974,California,San Diego,73,6,87,CO,1.5965285714285715
1974,California,San Diego,73,6,87,NO2,53.32905
1974,California,San Diego,73,6,87,SO2,2.3932363636363636
1974,California,San Francisco,75,6,53,CO,2.7601750000000003
1974,California,San Francisco,75,6,53,NO2,46.454475
1974,California,San Francisco,75,6,53,SO2,2.2378
1974,California,San Joaquin,77,6,61,CO,1.474725
1974,California,San Joaquin,77,6,61,NO2,52.3814
1974,California,San Luis Obispo,79,6,44,CO,1.5703
1974,California,San Luis Obispo,79,6,44,NO2,36.615725
1974,California,San Mateo,81,6,96,CO,2.9491
1974,California,San Mateo,81,6,96,NO2,49.615275
1974,California,Santa Barbara,83,6,95,CO,1.9376
1974,California,Santa Barbara,83,6,95,NO2,63.07936
1974,California,Santa Barbara,83,6,95,Ozone,0.0134
1974,California,Santa Clara,85,6,102,CO,2.6364625
1974,California,Santa Clara,85,6,102,NO2,68.08624166666667
1974,California,Santa Clara,85,6,102,SO2,1.526775
1974,California,Santa Cruz,87,6,30,NO2,23.509225
1974,California,Shasta,89,6,46,CO,1.554
1974,California,Shasta,89,6,46,NO2,38.384825
1974,California,Solano,95,6,49,CO,3.166925
1974,California,Solano,95,6,49,NO2,42.486075
1974,California,Solano,95,6,49,SO2,3.8888125
1974,California,Sonoma,97,6,50,CO,3.24965
1974,California,Sonoma,97,6,50,NO2,33.138775
1974,California,Sonoma,97,6,50,SO2,0.32889999999999997
1974,California,Stanislaus,99,6,57,CO,1.678925
1974,California,Stanislaus,99,6,57,NO2,49.678525
1974,California,Sutter,101,6,53,CO,1.381575
1974,California,Sutter,101,6,53,NO2,41.780499999999996
1974,California,Tulare,107,6,56,CO,2.2362
1974,California,Tulare,107,6,56,NO2,47.226325
1974,California,Ventura,111,6,100,CO,1.095175
1974,California,Ventura,111,6,100,NO2,47.58054545454545
1974,California,Ventura,111,6,100,Ozone,0.030605555555555556
1974,California,Ventura,111,6,100,SO2,1.94069
1975,California,Alameda,1,6,91,CO,1.9307583333333334
1975,California,Alameda,1,6,91,NO2,53.9129
1975,California,Alameda,1,6,91,Ozone,0.0111
1975,California,Alameda,1,6,91,SO2,1.9669625
1975,California,Butte,7,6,41,CO,1.5431
1975,California,Butte,7,6,41,NO2,38.7353
1975,California,Contra Costa,13,6,67,CO,2.15995
1975,California,Contra Costa,13,6,67,NO2,47.578675
1975,California,Contra Costa,13,6,67,SO2,4.479602380952381
1975,California,Fresno,19,6,48,CO,1.3787333333333334
1975,California,Fresno,19,6,48,NO2,50
1975,California,Fresno,19,6,48,SO2,4.995045454545455
1975,California,Humboldt,23,6,16,CO,1.1473333333333333
1975,California,Kern,29,6,74,CO,2.009075
1975,California,Kern,29,6,74,NO2,61.24485
1975,California,Los Angeles,37,6,117,CO,3.7937423076923076
1975,California,Los Angeles,37,6,117,NO2,106.420355
1975,California,Los Angeles,37,6,117,Ozone,0.0443625
1975,California,Los Angeles,37,6,117,SO2,13.759534615384615
1975,California,Marin,41,6,51,CO,2.879275
1975,California,Marin,41,6,51,NO2,46.627224999999996
1975,California,Merced,47,6,21,CO,1.7579
1975,California,Merced,47,6,21,Ozone,0.010249999999999999
1975,California,Monterey,53,6,41,CO,1.4704375
1975,California,Monterey,53,6,41,NO2,29.5932625
1975,California,Napa,55,6,50,CO,2.72605
1975,California,Napa,55,6,50,NO2,43.53425
1975,California,Napa,55,6,50,SO2,4.115114285714285
1975,California,Orange,59,6,108,CO,2.34475625
1975,California,Orange,59,6,108,NO2,87.18217857142858
1975,California,Orange,59,6,108,Ozone,0.026019999999999998
1975,California,Orange,59,6,108,SO2,5.895084615384615
1975,California,Riverside,65,6,108,CO,2.4962894736842105
1975,California,Riverside,65,6,108,NO2,64.79839473684211
1975,California,Riverside,65,6,108,Ozone,0.034232
1975,California,Riverside,65,6,108,SO2,7.9614142857142856
1975,California,Sacramento,67,6,60,CO,1.48875
1975,California,Sacramento,67,6,60,NO2,47.708475
1975,California,Sacramento,67,6,60,Ozone,0.0174
1975,California,Sacramento,67,6,60,SO2,1.82605
1975,California,San Bernardino,71,6,104,CO,2.0372857142857144
1975,California,San Bernardino,71,6,104,NO2,69.53445
1975,California,San Bernardino,71,6,104,Ozone,0.03384
1975,California,San Bernardino,71,6,104,SO2,10.433166666666667
1975,California,San Diego,73,6,107,CO,1.290740909090909
1975,California,San Diego,73,6,107,NO2,67.074688
1975,California,San Diego,73,6,107,Ozone,0.024025
1975,California,San Diego,73,6,107,SO2,2.264222222222222
1975,California,San Francisco,75,6,55,CO,1.8377
1975,California,San Francisco,75,6,55,NO2,51.28035
1975,California,San Francisco,75,6,55,SO2,3.7043
1975,California,San Joaquin,77,6,54,CO,1.494125
1975,California,San Joaquin,77,6,54,NO2,45.0197
1975,California,San Luis Obispo,79,6,50,CO,1.43405
1975,California,San Luis Obispo,79,6,50,NO2,36.8942
1975,California,San Luis Obispo,79,6,50,Ozone,0.02546666666666667
1975,California,San Mateo,81,6,77,CO,3.1651375
1975,California,San Mateo,81,6,77,NO2,50.1614125
1975,California,Santa Barbara,83,6,75,CO,2.334
1975,California,Santa Barbara,83,6,75,NO2,53.8666
1975,California,Santa Barbara,83,6,75,Ozone,0.0135
1975,California,Santa Clara,85,6,86,CO,2.38755
1975,California,Santa Clara,85,6,86,NO2,65.08966153846154
1975,California,Santa Clara,85,6,86,SO2,1.8598
1975,California,Santa Cruz,87,6,34,NO2,32.7465
1975,California,Shasta,89,6,41,CO,1.7352333333333334
1975,California,Shasta,89,6,41,NO2,35.80563333333333
1975,California,Solano,95,6,42,CO,2.70115
1975,California,Solano,95,6,42,NO2,39.67305
1975,California,Solano,95,6,42,SO2,0.7548272727272727
1975,California,Sonoma,97,6,48,CO,2.9112999999999998
1975,California,Sonoma,97,6,48,NO2,38.04775
1975,California,Sonoma,97,6,48,SO2,0.2076
1975,California,Stanislaus,99,6,60,CO,1.47925
1975,California,Stanislaus,99,6,60,NO2,47.350274999999996
1975,California,Sutter,101,6,32,CO,1.1636333333333333
1975,California,Sutter,101,6,32,NO2,27.860599999999998
1975,California,Tulare,107,6,62,CO,3.973
1975,California,Tulare,107,6,62,NO2,46.24078
1975,California,Tulare,107,6,62,Ozone,0.021575
1975,California,Ventura,111,6,38,NO2,19.86072
1975,California,Ventura,111,6,38,Ozone,0.028185714285714286
1975,California,Ventura,111,6,38,SO2,3.16335
1975,California,Yolo,113,6,20,CO,1.19635
1975,California,Yolo,113,6,20,Ozone,0.0128
1976,California,Alameda,1,6,104,CO,1.9344000000000001
1976,California,Alameda,1,6,104,NO2,66.04464166666666
1976,California,Alameda,1,6,104,Ozone,0.010975
1976,California,Alameda,1,6,104,SO2,1.9129375
1976,California,Butte,7,6,56,CO,1.7273333333333334
1976,California,Butte,7,6,56,NO2,41.7943
1976,California,Butte,7,6,56,Ozone,0.02065
1976,California,Contra Costa,13,6,90,CO,1.830875
1976,California,Contra Costa,13,6,90,NO2,60.273558333333334
1976,California,Contra Costa,13,6,90,Ozone,0.01365
1976,California,Contra Costa,13,6,90,SO2,1.842104347826087
1976,California,El Dorado,17,6,26,CO,0.3644
1976,California,El Dorado,17,6,26,NO2,24.94385
1976,California,El Dorado,17,6,26,Ozone,0.0288
1976,California,Fresno,19,6,104,CO,1.7651166666666667
1976,California,Fresno,19,6,104,NO2,82.25253333333333
1976,California,Fresno,19,6,104,Ozone,0.028492857142857143
1976,California,Fresno,19,6,104,SO2,4.2265625
1976,California,Imperial,25,6,6,Ozone,0.0123
1976,California,Imperial,25,6,6,SO2,2.9353999999999996
1976,California,Kern,29,6,75,CO,1.281225
1976,California,Kern,29,6,75,NO2,62.9814
1976,California,Kern,29,6,75,Ozone,0.0281125
1976,California,Kings,31,6,0,Ozone,0.029433333333333336
1976,California,Los Angeles,37,6,121,CO,3.38033125
1976,California,Los Angeles,37,6,121,NO2,105.80590327868852
1976,California,Los Angeles,37,6,121,Ozone,0.03808888888888889
1976,California,Los Angeles,37,6,121,SO2,10.776192647058824
1976,California,Marin,41,6,64,CO,2.986275
1976,California,Marin,41,6,64,NO2,46.196025
1976,California,Marin,41,6,64,Ozone,0.00895
1976,California,Mariposa,43,6,0,Ozone,0.03845
1976,California,Merced,47,6,75,CO,1.4436
1976,California,Merced,47,6,75,NO2,51.637249999999995
1976,California,Merced,47,6,75,Ozone,0.0216375
1976,California,Monterey,53,6,48,CO,1.2427857142857144
1976,California,Monterey,53,6,48,NO2,34.2628
1976,California,Monterey,53,6,48,Ozone,0.0077
1976,California,Napa,55,6,56,CO,2.236125
1976,California,Napa,55,6,56,NO2,34.9855
1976,California,Napa,55,6,56,Ozone,0.024025
1976,California,Napa,55,6,56,SO2,0.065375
1976,California,Orange,59,6,107,CO,3.6426785714285717
1976,California,Orange,59,6,107,NO2,81.68231666666667
1976,California,Orange,59,6,107,Ozone,0.0194
1976,California,Orange,59,6,107,SO2,4.695085714285715
1976,California,Riverside,65,6,105,CO,2.12434
1976,California,Riverside,65,6,105,NO2,66.17075789473684
1976,California,Riverside,65,6,105,Ozone,0.031660714285714285
1976,California,Riverside,65,6,105,SO2,5.250533333333333
1976,California,Sacramento,67,6,79,CO,1.6489333333333334
1976,California,Sacramento,67,6,79,NO2,50.781774999999996
1976,California,Sacramento,67,6,79,Ozone,0.0184125
1976,California,Sacramento,67,6,79,SO2,0.897775
1976,California,San Bernardino,71,6,105,CO,1.582925806451613
1976,California,San Bernardino,71,6,105,NO2,60.74098484848485
1976,California,San Bernardino,71,6,105,Ozone,0.02931
1976,California,San Bernardino,71,6,105,SO2,11.69585
1976,California,San Diego,73,6,109,CO,1.234926923076923
1976,California,San Diego,73,6,109,NO2,75.94370384615385
1976,California,San Diego,73,6,109,Ozone,0.02647037037037037
1976,California,San Diego,73,6,109,SO2,3.292241176470588
1976,California,San Francisco,75,6,92,CO,1.963425
1976,California,San Francisco,75,6,92,NO2,63.06635
1976,California,San Francisco,75,6,92,Ozone,0.00795
1976,California,San Francisco,75,6,92,SO2,3.1556
1976,California,San Joaquin,77,6,79,CO,1.30855
1976,California,San Joaquin,77,6,79,NO2,52.81245
1976,California,San Joaquin,77,6,79,Ozone,0.016633333333333333
1976,California,San Luis Obispo,79,6,62,CO,1.3115666666666668
1976,California,San Luis Obispo,79,6,62,NO2,34.32672
1976,California,San Luis Obispo,79,6,62,Ozone,0.022583333333333334
1976,California,San Luis Obispo,79,6,62,SO2,3.7982
1976,California,San Mateo,81,6,102,CO,2.7828749999999998
1976,California,San Mateo,81,6,102,NO2,57.3393
1976,California,San Mateo,81,6,102,Ozone,0.0103
1976,California,Santa Barbara,83,6,93,CO,1.84335
1976,California,Santa Barbara,83,6,93,NO2,63.91923333333334
1976,California,Santa Barbara,83,6,93,Ozone,0.021580000000000002
1976,California,Santa Barbara,83,6,93,SO2,3.4781500000000003
1976,California,Santa Clara,85,6,106,CO,2.9569125
1976,California,Santa Clara,85,6,106,NO2,77.281325
1976,California,Santa Clara,85,6,106,Ozone,0.01395
1976,California,Santa Clara,85,6,106,SO2,1.43095
1976,California,Santa Cruz,87,6,43,NO2,31.0862
1976,California,Solano,95,6,71,CO,3.32185
1976,California,Solano,95,6,71,NO2,53.407399999999996
1976,California,Solano,95,6,71,Ozone,0.016800000000000002
1976,California,Solano,95,6,71,SO2,1.0384166666666665
1976,California,Sonoma,97,6,61,CO,2.462325
1976,California,Sonoma,97,6,61,NO2,41.2674
1976,California,Sonoma,97,6,61,Ozone,0.01225
1976,California,Sonoma,97,6,61,SO2,0.0047
1976,California,Stanislaus,99,6,73,CO,1.6004399999999999
1976,California,Stanislaus,99,6,73,NO2,54.261425
1976,California,Stanislaus,99,6,73,Ozone,0.019866666666666668
1976,California,Tehama,103,6,48,CO,0.593
1976,California,Tehama,103,6,48,NO2,41.5603
1976,California,Tehama,103,6,48,Ozone,0.0167
1976,California,Tulare,107,6,70,CO,1.9804
1976,California,Tulare,107,6,70,NO2,54.420025
1976,California,Tulare,107,6,70,Ozone,0.035055555555555555
1976,California,Ventura,111,6,62,CO,0.88645
1976,California,Ventura,111,6,62,NO2,49.842060000000004
1976,California,Ventura,111,6,62,Ozone,0.028638709677419355
1976,California,Yolo,113,6,0,Ozone,0.016166666666666666
1977,California,Alameda,1,6,67,CO,1.801425
1977,California,Alameda,1,6,67,NO2,48.697775
1977,California,Alameda,1,6,67,Ozone,0.0123
1977,California,Alameda,1,6,67,SO2,1.1089
1977,California,Butte,7,6,53,CO,0.9466749999999999
1977,California,Butte,7,6,53,NO2,47.45346
1977,California,Butte,7,6,53,Ozone,0.026933333333333333
1977,California,Contra Costa,13,6,56,CO,1.8430666666666666
1977,California,Contra Costa,13,6,56,NO2,44.674058333333335
1977,California,Contra Costa,13,6,56,Ozone,0.012361538461538462
1977,California,Contra Costa,13,6,56,SO2,2.0629041666666668
1977,California,El Dorado,17,6,24,CO,0.653475
1977,California,El Dorado,17,6,24,NO2,23.45935
1977,California,El Dorado,17,6,24,Ozone,0.033575
1977,California,Fresno,19,6,86,CO,1.1845875
1977,California,Fresno,19,6,86,NO2,76.07702499999999
1977,California,Fresno,19,6,86,Ozone,0.025291666666666667
1977,California,Fresno,19,6,86,SO2,4.07955
1977,California,Imperial,25,6,2,Ozone,0.01875
1977,California,Imperial,25,6,2,SO2,0.905825
1977,California,Kern,29,6,105,CO,1.213525
1977,California,Kern,29,6,105,NO2,85.33675
1977,California,Kern,29,6,105,Ozone,0.02095
1977,California,Kern,29,6,105,SO2,7.467675
1977,California,Los Angeles,37,6,126,CO,3.0473826666666666
1977,California,Los Angeles,37,6,126,NO2,116.69590535714286
1977,California,Los Angeles,37,6,126,Ozone,0.0193
1977,California,Los Angeles,37,6,126,SO2,11.85509552238806
1977,California,Marin,41,6,56,CO,3.5607
1977,California,Marin,41,6,56,NO2,43.77875
1977,California,Marin,41,6,56,Ozone,0.0114
1977,California,Merced,47,6,55,CO,1.4307166666666666
1977,California,Merced,47,6,55,NO2,49.913250000000005
1977,California,Merced,47,6,55,Ozone,0.02515
1977,California,Monterey,53,6,39,CO,1.207125
1977,California,Monterey,53,6,39,NO2,25.5585625
1977,California,Monterey,53,6,39,Ozone,0.0135
1977,California,Napa,55,6,45,CO,2.181925
1977,California,Napa,55,6,45,NO2,31.341116666666668
1977,California,Napa,55,6,45,Ozone,0.021183333333333332
1977,California,Napa,55,6,45,SO2,0.0849
1977,California,Orange,59,6,112,CO,2.671270588235294
1977,California,Orange,59,6,112,NO2,90.59293076923078
1977,California,Orange,59,6,112,Ozone,0.016288235294117645
1977,California,Orange,59,6,112,SO2,4.369290625
1977,California,Riverside,65,6,106,CO,1.7652038461538462
1977,California,Riverside,65,6,106,NO2,73.05889285714285
1977,California,Riverside,65,6,106,Ozone,0.035510714285714284
1977,California,Riverside,65,6,106,SO2,8.3802
1977,California,Sacramento,67,6,73,CO,1.034625
1977,California,Sacramento,67,6,73,NO2,53.40642
1977,California,Sacramento,67,6,73,Ozone,0.017825
1977,California,Sacramento,67,6,73,SO2,9.26676
1977,California,San Bernardino,71,6,107,CO,1.4173285714285715
1977,California,San Bernardino,71,6,107,NO2,71.34613571428571
1977,California,San Bernardino,71,6,107,Ozone,0.03301785714285714
1977,California,San Bernardino,71,6,107,SO2,15.091385714285714
1977,California,San Diego,73,6,106,CO,1.1666875
1977,California,San Diego,73,6,106,NO2,79.75096666666667
1977,California,San Diego,73,6,106,Ozone,0.024866666666666665
1977,California,San Diego,73,6,106,SO2,2.8882055555555555
1977,California,San Francisco,75,6,64,CO,1.8836
1977,California,San Francisco,75,6,64,NO2,55.885075
1977,California,San Francisco,75,6,64,Ozone,0.0091
1977,California,San Francisco,75,6,64,SO2,4.4660166666666665
1977,California,San Joaquin,77,6,108,CO,1.4525
1977,California,San Joaquin,77,6,108,NO2,83.79968
1977,California,San Joaquin,77,6,108,Ozone,0.0197
1977,California,San Luis Obispo,79,6,47,CO,0.8457250000000001
1977,California,San Luis Obispo,79,6,47,NO2,40.932275000000004
1977,California,San Luis Obispo,79,6,47,Ozone,0.016325
1977,California,San Luis Obispo,79,6,47,SO2,1.37022
1977,California,San Mateo,81,6,72,CO,2.70835
1977,California,San Mateo,81,6,72,NO2,49.0937125
